applicant_id,age,gender,governorate,education,payment_on_time_rate,transaction_regularity_score,dispute_rate,months_with_provider,avg_monthly_airtime_tnd,mobile_topup_frequency,business_hours_data_usage,mobile_money_account,avg_monthly_transactions,marketplace_seller_rating,completed_transactions,receives_remittances,avg_monthly_remittance_tnd,peer_transfer_network_size,location_consistency_score,loan_product_category,requested_amount_tnd,term_months,TARGET
109488,27,F,Sfax,University,0.772,50.5,0.0,120,200.0,19,35.0,1,34,,0,1,2000.0,18,100.0,Housing,250014.08,17,0
109489,70,F,Tunis,University,0.381,56.1,0.0,103,29.17,11,63.2,0,0,,0,0,0.0,7,100.0,Business,25508.73,55,0
109490,48,M,Kef,University,0.954,47.0,0.0,29,75.34,17,49.1,0,0,,0,0,0.0,4,66.7,Consumer,18348.12,23,0
109491,41,M,Siliana,Secondary,0.596,76.2,0.2,18,33.04,7,68.5,0,0,3.06,82,0,0.0,23,66.7,Consumer,15158.09,54,0
109492,35,F,Tataouine,Some University,0.645,52.9,0.0,82,42.32,6,43.7,1,16,,0,0,0.0,13,33.3,Consumer,14082.73,27,0
109493,21,M,Kef,Primary,0.495,54.1,0.0,95,200.0,17,52.7,0,0,,0,0,0.0,7,66.7,Housing,118926.96,23,0
109494,21,M,Tunis,Secondary,0.542,67.6,0.0,12,37.86,7,71.7,1,7,,0,0,0.0,5,100.0,Business,18112.8,27,0
109495,30,M,Sousse,Secondary,0.934,69.1,0.0,80,200.0,11,44.1,1,22,,0,0,0.0,21,66.7,Housing,247823.58,46,0
109496,21,F,Siliana,University,0.61,74.6,0.0,81,200.0,18,44.3,1,12,,0,0,0.0,13,66.7,Housing,302159.65,37,0
109497,70,M,Sousse,Secondary,0.827,69.7,0.0,90,166.22,14,54.8,0,0,,0,0,0.0,5,66.7,Vehicle,38029.77,17,0
109498,48,F,Kef,Secondary,0.202,11.9,0.0,21,200.0,10,31.6,1,35,,0,1,2000.0,2,66.7,Consumer,54450.94,19,1
109499,64,F,Ben Arous,Secondary,0.69,60.7,0.0,2,64.23,20,70.4,1,8,,0,1,1217.01,9,100.0,Consumer,16288.74,30,0
109500,21,F,Siliana,University,0.653,70.6,0.0,120,200.0,7,60.6,1,44,3.42,271,0,0.0,30,66.7,Housing,433766.76,28,0
109501,41,F,Bizerte,Some University,0.713,24.0,0.0,28,25.76,16,46.2,0,0,,0,0,0.0,7,66.7,Consumer,16465.63,53,0
109502,21,F,Bizerte,Some University,0.882,64.9,0.0,81,200.0,19,83.2,0,0,,0,0,0.0,2,66.7,Housing,239440.98,39,0
109503,70,M,Jendouba,Graduate,0.208,38.1,0.4,120,200.0,19,36.6,0,0,,0,0,0.0,6,66.7,Housing,135793.75,21,1
109504,45,F,Medenine,Secondary,0.706,46.2,0.0,1,200.0,13,36.0,0,0,,0,0,0.0,13,33.3,Housing,310151.01,13,0
109505,50,M,Sousse,Primary,0.862,66.2,0.0,18,200.0,18,33.3,0,0,,0,0,0.0,17,66.7,Housing,133832.18,17,0
109506,51,M,Siliana,University,0.804,75.1,0.0,29,44.41,6,44.2,1,38,3.95,309,0,0.0,13,66.7,Consumer,18713.46,46,0
109507,21,M,Medenine,University,0.969,80.1,0.0,120,69.94,9,36.9,1,24,4.82,55,0,0.0,3,33.3,Consumer,29634.51,53,0
109508,70,M,Béja,University,0.916,80.9,0.2,64,200.0,7,57.5,1,31,,0,0,0.0,15,66.7,Housing,207737.95,50,0
109509,47,F,Sousse,University,0.635,42.5,0.0,34,31.42,11,48.3,1,38,,0,0,0.0,22,66.7,Consumer,12742.14,50,0
109510,35,M,Bizerte,Secondary,0.433,87.5,0.0,43,200.0,15,34.9,1,38,2.21,365,0,0.0,20,66.7,Housing,233303.35,25,0
109511,21,M,Bizerte,Primary,0.619,81.8,0.0,60,27.38,20,43.3,1,41,,0,0,0.0,15,66.7,Consumer,16195.96,59,0
109512,28,M,Kairouan,Secondary,0.654,27.2,0.2,35,200.0,18,41.5,1,16,,0,0,0.0,28,33.3,Housing,185974.31,16,0
109513,70,F,Sfax,Secondary,0.927,68.8,0.0,14,200.0,13,41.1,0,0,,0,0,0.0,15,100.0,Housing,258013.01,51,0
109514,24,F,Siliana,Secondary,0.881,64.4,0.0,83,200.0,12,50.5,0,0,,0,0,0.0,9,66.7,Housing,186204.4,17,0
109515,21,F,Monastir,University,0.484,70.6,0.0,69,198.46,17,64.3,1,16,,0,1,2000.0,30,33.3,Consumer,49151.01,25,0
109516,44,F,Ben Arous,Some University,0.893,59.1,0.0,17,72.64,9,49.6,1,14,4.62,375,0,0.0,29,100.0,Consumer,26490.42,36,0
109517,30,M,Siliana,Secondary,0.521,73.1,0.2,120,200.0,18,37.5,1,5,2.57,478,0,0.0,28,66.7,Corporate,84401.98,15,0
109518,21,F,Tozeur,Secondary,0.833,69.5,0.0,29,153.04,9,43.1,1,40,,0,0,0.0,14,33.3,Consumer,53771.82,31,0
109519,61,F,Gafsa,Secondary,0.917,91.0,0.0,31,94.74,5,35.0,1,43,4.56,120,0,0.0,3,33.3,Consumer,29850.53,29,0
109520,21,M,Sfax,Some University,0.795,86.7,0.2,84,200.0,8,45.6,1,24,3.85,268,0,0.0,16,100.0,Housing,297391.41,43,0
109521,25,F,Siliana,Secondary,0.659,91.5,0.0,120,39.91,20,48.2,0,0,,0,0,0.0,3,66.7,Consumer,22229.48,46,0
109522,21,M,Tataouine,Secondary,0.45,32.0,0.0,120,200.0,6,81.3,1,49,,0,0,0.0,28,33.3,Consumer,38472.74,16,1
109523,70,M,Kairouan,Secondary,0.712,52.5,0.0,11,200.0,13,50.7,0,0,,0,1,2000.0,25,33.3,Consumer,22312.39,14,0
109524,46,F,Kef,Primary,0.715,79.1,0.0,39,192.08,15,43.9,1,10,,0,0,0.0,27,66.7,Housing,189760.81,49,0
109525,39,F,Siliana,Secondary,0.843,64.3,0.2,110,22.59,5,55.3,0,0,,0,0,0.0,7,66.7,Consumer,9155.82,37,0
109526,21,F,Siliana,Primary,0.669,79.5,0.4,69,59.91,18,40.7,1,25,,0,0,0.0,9,66.7,Consumer,24291.1,38,0
109527,70,M,Medenine,Secondary,0.97,89.9,0.0,63,200.0,20,44.2,1,20,,0,0,0.0,13,33.3,Housing,263567.68,59,0
109528,21,F,Siliana,Secondary,0.594,49.6,0.0,26,31.89,7,79.7,0,0,3.1,202,0,0.0,6,66.7,Consumer,12663.35,33,1
109529,25,F,Tozeur,Secondary,0.093,18.4,0.0,120,72.66,19,32.3,1,39,,0,0,0.0,5,33.3,Consumer,17256.65,21,1
109530,28,F,Kebili,Secondary,0.977,68.8,0.0,42,200.0,19,45.9,1,46,4.69,473,0,0.0,6,33.3,Housing,225530.13,45,0
109531,21,F,Siliana,Secondary,0.181,22.4,0.0,46,159.0,5,65.9,1,44,,0,0,0.0,19,66.7,Housing,134893.34,51,1
109532,33,F,Kebili,Some University,0.888,94.3,0.2,60,200.0,12,42.0,1,7,,0,0,0.0,21,33.3,Housing,171646.93,36,0
109533,21,F,Sousse,University,0.718,75.4,0.2,30,141.65,15,47.3,1,44,,0,0,0.0,16,66.7,Corporate,104164.56,45,0
109534,70,F,Tunis,Graduate,0.71,40.1,0.0,43,32.16,20,66.0,0,0,,0,1,2000.0,22,100.0,Business,14588.27,37,0
109535,21,M,Gafsa,University,0.547,91.8,0.2,18,200.0,18,38.4,1,22,,0,0,0.0,7,33.3,Housing,287213.54,32,0
109536,50,M,Ben Arous,Some University,0.83,85.7,0.0,120,200.0,9,60.4,0,0,,0,0,0.0,27,100.0,Housing,167531.02,14,0
109537,33,F,Siliana,University,0.875,57.5,0.0,72,56.76,10,42.5,1,14,,0,0,0.0,12,66.7,Consumer,13179.0,20,0
109538,58,F,Sfax,Secondary,0.602,61.4,0.0,34,91.63,4,70.4,0,0,,0,0,0.0,22,100.0,Consumer,32490.01,35,0
109539,27,F,Bizerte,Some University,0.68,82.7,0.0,120,200.0,14,75.8,0,0,,0,0,0.0,25,66.7,Housing,145333.62,31,0
109540,21,M,Ariana,Secondary,0.697,74.3,0.2,111,101.68,6,66.2,1,26,,0,0,0.0,23,100.0,Consumer,55610.23,52,0
109541,70,F,Bizerte,Secondary,0.829,72.5,0.2,12,200.0,15,52.1,1,32,4.03,205,0,0.0,30,66.7,Consumer,33264.81,17,0
109542,70,M,Kef,University,0.879,85.7,0.0,18,200.0,7,66.3,0,0,4.36,240,0,0.0,20,66.7,Housing,167355.13,14,0
109543,51,M,Sousse,University,0.894,52.8,0.2,57,99.44,10,65.8,1,23,,0,0,0.0,20,66.7,Business,21160.18,16,0
109544,44,M,Tozeur,University,0.815,70.2,0.2,54,109.47,6,83.1,1,21,,0,0,0.0,10,33.3,Business,68034.89,45,0
109545,38,F,Siliana,University,0.739,70.2,0.0,19,32.39,17,46.5,1,42,,0,0,0.0,28,66.7,Consumer,16762.16,41,0
109546,46,M,Tozeur,Secondary,0.841,67.0,0.0,24,191.35,14,42.1,0,0,,0,0,0.0,26,33.3,Housing,158005.29,42,0
109547,70,M,Tozeur,Secondary,0.503,93.4,0.0,93,200.0,10,38.5,0,0,,0,1,2000.0,30,33.3,Housing,348109.39,20,0
109548,21,F,Jendouba,University,0.703,90.7,0.0,9,200.0,4,50.6,1,43,,0,0,0.0,4,66.7,Housing,148403.57,37,0
109549,31,F,Bizerte,Secondary,0.164,13.7,0.2,32,144.34,17,60.3,1,17,,0,1,2000.0,10,66.7,Housing,138310.03,49,1
109550,21,F,Béja,University,0.436,64.4,0.0,49,48.04,11,30.7,1,27,,0,0,0.0,15,66.7,Consumer,23294.2,45,0
109551,33,F,Sfax,Secondary,0.774,27.3,0.2,26,56.35,18,40.8,1,46,,0,1,2000.0,3,33.3,Consumer,16023.79,33,1
109552,21,M,Bizerte,Secondary,0.443,68.7,0.0,54,200.0,15,52.4,1,47,,0,0,0.0,26,66.7,Consumer,41150.54,17,0
109553,21,F,Siliana,Secondary,0.788,64.8,0.0,79,140.35,19,45.4,0,0,4.09,103,0,0.0,26,66.7,Housing,178617.0,54,0
109554,21,M,Siliana,Secondary,0.511,67.1,0.0,44,105.81,8,58.9,1,18,,0,0,0.0,2,66.7,Consumer,48249.3,37,0
109555,46,M,Jendouba,Some University,0.85,67.1,0.0,120,90.77,20,30.1,0,0,,0,1,2000.0,23,66.7,Vehicle,51608.57,55,0
109556,30,F,Sfax,Secondary,0.719,44.1,0.0,120,200.0,10,52.1,1,23,3.71,196,0,0.0,2,33.3,Housing,259787.41,33,0
109557,21,F,Ariana,Secondary,0.835,67.8,0.4,77,63.77,14,33.0,0,0,,0,0,0.0,24,100.0,Consumer,15977.38,23,0
109558,21,F,Béja,Some University,0.911,90.3,0.2,73,161.76,4,37.5,1,35,,0,0,0.0,26,66.7,Vehicle,50757.48,27,0
109559,21,M,Kairouan,Secondary,0.763,53.1,0.2,82,29.86,16,80.6,0,0,3.9,146,0,0.0,18,33.3,Business,14881.15,32,0
109560,26,F,Tunis,University,0.74,71.9,0.2,75,102.15,12,48.6,1,10,,0,0,0.0,18,100.0,Consumer,48353.07,41,0
109561,28,F,Béja,University,0.869,46.3,0.0,70,70.75,10,79.0,1,40,,0,0,0.0,23,66.7,Business,49323.45,49,0
109562,29,M,Kebili,Primary,0.596,43.5,0.0,33,71.98,13,58.7,1,19,3.11,313,0,0.0,3,33.3,Consumer,13699.37,24,0
109563,21,F,Bizerte,Secondary,0.803,87.9,0.0,84,148.59,8,41.7,0,0,,0,0,0.0,19,66.7,Consumer,25669.61,21,0
109564,23,M,Kef,Secondary,0.968,42.8,0.0,41,63.5,9,32.1,1,8,,0,0,0.0,25,66.7,Consumer,15241.6,22,0
109565,26,F,Siliana,Secondary,0.83,83.3,0.2,61,50.84,9,32.1,1,30,,0,0,0.0,11,66.7,Vehicle,30394.81,57,0
109566,30,F,Sousse,University,0.666,67.4,0.0,15,200.0,8,83.9,1,36,,0,1,2000.0,4,66.7,Housing,156546.16,20,0
109567,38,F,Kef,Secondary,0.629,83.4,0.0,13,200.0,9,52.0,0,0,,0,0,0.0,20,66.7,Housing,312216.45,29,0
109568,62,M,Ben Arous,Secondary,0.672,26.3,0.0,36,168.24,9,30.3,0,0,3.35,181,0,0.0,20,100.0,Housing,153192.02,35,0
109569,21,M,Ariana,University,0.939,69.5,0.0,36,200.0,18,31.9,1,11,,0,0,0.0,23,100.0,Housing,196854.64,39,0
109570,52,F,Siliana,Secondary,0.407,89.0,0.2,103,144.35,13,71.8,1,48,,0,1,2000.0,20,66.7,Housing,132657.71,53,0
109571,21,M,Tataouine,Primary,0.405,29.6,0.0,30,175.28,17,61.6,0,0,,0,0,0.0,9,33.3,Consumer,34365.59,17,0
109572,45,F,Sousse,University,0.676,75.3,0.0,13,200.0,8,38.0,1,29,,0,0,0.0,10,66.7,Vehicle,45877.04,17,0
109573,31,M,Jendouba,Secondary,0.545,86.4,0.0,105,148.55,16,70.8,0,0,,0,0,0.0,8,66.7,Consumer,38785.86,27,0
109574,70,F,Tozeur,Secondary,0.876,84.8,0.0,120,200.0,4,83.9,1,45,4.28,248,0,0.0,26,33.3,Housing,662908.8,32,0
109575,37,F,Monastir,Secondary,0.801,56.4,0.2,64,115.6,11,36.6,0,0,,0,1,2000.0,16,33.3,Consumer,30577.11,30,0
109576,54,F,Kef,Secondary,0.634,90.4,0.2,116,116.81,15,59.7,1,18,,0,0,0.0,6,66.7,Consumer,30276.83,31,0
109577,21,F,Jendouba,Secondary,0.971,86.9,0.0,120,85.4,13,32.4,1,8,,0,0,0.0,28,66.7,Vehicle,46385.28,53,0
109578,57,M,Tunis,Secondary,0.499,76.1,0.0,14,75.01,4,49.2,0,0,,0,0,0.0,30,100.0,Business,51113.8,52,0
109579,21,M,Jendouba,Some University,0.858,70.0,0.0,73,66.73,19,80.5,1,17,4.18,47,0,0.0,25,66.7,Consumer,34481.31,51,0
109580,28,F,Kef,Some University,0.953,52.6,0.4,49,83.3,10,58.8,1,16,,0,0,0.0,29,66.7,Consumer,39846.16,48,0
109581,22,M,Bizerte,Secondary,0.364,81.4,0.0,101,200.0,7,56.8,1,23,,0,0,0.0,4,66.7,Housing,246958.36,14,0
109582,21,M,Ariana,Secondary,0.925,86.7,0.2,26,200.0,11,40.2,0,0,,0,0,0.0,3,100.0,Consumer,58097.77,19,0
109583,70,M,Bizerte,Secondary,0.478,70.2,0.2,120,200.0,13,84.9,1,5,,0,0,0.0,22,66.7,Housing,323305.81,47,0
109584,65,M,Siliana,Secondary,0.469,43.9,0.0,78,88.19,4,52.1,1,27,,0,1,2000.0,4,66.7,Consumer,31189.86,41,1
109585,21,F,Sousse,Secondary,0.779,81.2,0.2,120,200.0,14,73.0,0,0,,0,0,0.0,29,66.7,Housing,191864.76,44,0
109586,21,M,Tunis,Secondary,0.963,45.6,0.0,57,83.86,13,38.5,0,0,,0,0,0.0,18,100.0,Vehicle,52233.28,46,0
109587,44,F,Sousse,Secondary,0.636,88.3,0.0,120,61.3,16,72.2,1,28,,0,0,0.0,21,66.7,Business,49180.84,56,0
109588,57,M,Béja,Secondary,0.548,62.9,0.0,23,116.55,10,55.8,0,0,,0,1,2000.0,15,66.7,Consumer,55816.05,42,0
109589,30,M,Jendouba,Secondary,0.382,92.3,0.2,49,200.0,20,83.6,1,43,,0,0,0.0,29,66.7,Business,88754.08,25,0
109590,21,M,Ben Arous,Some University,0.716,57.2,0.0,21,174.95,13,78.7,1,15,,0,0,0.0,11,100.0,Business,51700.39,16,0
109591,26,F,Sousse,Secondary,0.545,78.9,0.0,86,200.0,14,52.8,1,30,,0,0,0.0,15,66.7,Housing,316474.96,33,0
109592,21,M,Kef,Secondary,0.611,61.0,0.2,73,200.0,12,38.0,1,25,,0,0,0.0,5,66.7,Housing,183881.14,46,0
109593,21,M,Bizerte,Secondary,0.772,74.2,0.0,79,96.98,14,50.8,0,0,,0,0,0.0,15,66.7,Consumer,28567.96,26,0
109594,60,M,Kef,University,0.562,84.1,0.0,42,200.0,12,71.0,1,41,,0,0,0.0,21,66.7,Business,51664.22,18,0
109595,21,F,Jendouba,Secondary,0.808,65.2,0.2,120,172.73,9,51.8,1,37,,0,0,0.0,12,66.7,Housing,217044.74,60,0
109596,28,M,Bizerte,Primary,0.698,70.2,0.0,33,138.17,11,72.1,1,15,,0,0,0.0,22,66.7,Consumer,37627.18,32,0
109597,37,F,Medenine,Secondary,0.864,83.5,0.0,39,62.08,8,41.9,1,10,,0,0,0.0,24,33.3,Consumer,13489.48,22,0
109598,28,F,Tunis,Primary,0.671,90.3,0.2,79,188.32,16,56.6,0,0,,0,0,0.0,2,100.0,Consumer,45531.12,20,0
109599,38,M,Sidi Bouzid,Secondary,0.48,92.5,0.0,92,90.15,6,30.4,1,13,,0,0,0.0,26,33.3,Consumer,47107.93,53,0
109600,59,M,Gabès,Secondary,0.756,52.5,0.0,88,200.0,10,66.5,0,0,,0,0,0.0,9,33.3,Housing,235593.38,51,0
109601,21,F,Kef,Primary,0.88,51.1,0.4,43,61.04,10,39.4,1,45,,0,0,0.0,20,66.7,Vehicle,37530.3,41,0
109602,61,M,Jendouba,Secondary,0.648,73.5,0.0,56,128.44,8,58.9,0,0,,0,0,0.0,18,66.7,Vehicle,52975.84,38,0
109603,37,M,Siliana,Some University,0.515,71.6,0.0,60,28.16,13,41.5,1,48,,0,0,0.0,25,66.7,Business,28845.4,58,0
109604,46,F,Kairouan,University,0.808,27.2,0.0,64,200.0,5,67.7,0,0,3.9,450,0,0.0,9,33.3,Housing,158821.25,23,0
109605,58,F,Béja,Secondary,0.927,68.6,0.0,37,123.98,6,55.0,1,6,,0,0,0.0,9,66.7,Vehicle,50196.51,32,0
109606,33,M,Jendouba,Some University,0.779,40.9,0.4,103,200.0,12,78.9,1,34,,0,0,0.0,7,66.7,Consumer,26823.36,13,0
109607,70,F,Gafsa,Secondary,0.744,46.7,0.0,120,74.52,4,46.0,0,0,,0,1,2000.0,5,33.3,Consumer,20235.93,32,0
109608,21,F,Bizerte,University,0.837,77.5,0.0,100,106.61,8,48.3,1,12,4.14,313,0,0.0,2,66.7,Consumer,32616.96,30,0
109609,59,F,Sousse,Secondary,0.819,78.8,0.0,11,200.0,15,44.3,1,19,,0,0,0.0,20,66.7,Housing,319238.08,58,0
109610,21,F,Kasserine,Secondary,0.595,58.5,0.0,120,77.6,13,37.4,1,7,3.05,96,1,2000.0,27,33.3,Business,36607.31,29,0
109611,39,F,Kef,Some University,0.677,51.0,0.0,40,134.71,20,69.6,0,0,,0,0,0.0,28,66.7,Housing,128687.49,52,0
109612,28,F,Sousse,University,0.693,77.8,0.0,35,200.0,7,40.3,1,36,3.61,68,0,0.0,19,66.7,Housing,357171.48,49,0
109613,26,F,Mahdia,Secondary,0.715,62.6,0.0,101,200.0,4,67.3,1,41,,0,0,0.0,23,33.3,Housing,124656.24,19,0
109614,25,F,Béja,Secondary,0.723,17.8,0.0,21,10.69,13,34.5,0,0,3.67,165,0,0.0,30,66.7,Consumer,6518.02,58,1
109615,46,F,Kef,Secondary,0.591,25.2,0.4,55,96.3,5,39.8,0,0,2.84,40,1,2000.0,23,66.7,Consumer,35271.51,42,0
109616,21,F,Sfax,University,0.643,67.2,0.0,28,40.67,17,58.6,1,17,3.24,382,0,0.0,17,100.0,Consumer,15955.13,41,0
109617,21,F,Kef,Primary,0.576,27.6,0.2,14,153.68,6,66.9,1,47,,0,0,0.0,20,66.7,Consumer,16530.23,13,1
109618,21,M,Béja,Some University,0.934,75.7,0.0,56,99.44,7,33.8,1,12,,0,0,0.0,10,66.7,Consumer,48935.82,46,0
109619,70,F,Kef,Secondary,0.976,65.0,0.0,86,200.0,18,44.3,0,0,,0,0,0.0,17,66.7,Housing,176482.95,15,0
109620,54,M,Siliana,Secondary,0.633,50.7,0.0,84,170.7,8,59.5,0,0,3.26,139,0,0.0,20,66.7,Consumer,36827.89,21,0
109621,21,F,Sfax,University,0.849,53.8,0.0,24,200.0,10,73.9,1,32,4.33,433,0,0.0,6,33.3,Housing,121876.12,17,0
109622,44,F,Siliana,University,0.844,63.7,0.2,43,200.0,7,50.1,1,13,,0,0,0.0,16,66.7,Housing,199789.66,30,0
109623,21,F,Sfax,University,0.716,78.9,0.4,27,66.06,9,47.0,1,38,3.72,163,1,2000.0,26,100.0,Consumer,34267.08,50,0
109624,32,F,Béja,Some University,0.95,71.4,0.0,20,173.02,4,43.0,1,44,,0,0,0.0,6,66.7,Housing,141588.28,46,0
109625,25,F,Jendouba,Secondary,0.83,88.2,0.0,39,200.0,17,77.8,1,5,,0,0,0.0,4,66.7,Housing,285739.45,17,0
109626,25,F,Kef,Secondary,0.862,45.3,0.0,24,130.73,9,54.6,1,47,,0,0,0.0,23,66.7,Corporate,94897.2,50,0
109627,21,F,Béja,Primary,0.526,53.4,0.0,31,60.73,19,47.5,1,29,2.59,148,0,0.0,28,66.7,Consumer,25197.32,34,0
109628,70,M,Tozeur,University,0.766,91.0,0.0,120,200.0,10,59.5,1,20,3.9,152,0,0.0,10,33.3,Housing,145642.12,14,0
109629,50,F,Sousse,University,0.815,44.4,0.2,36,188.81,18,64.3,1,35,,0,0,0.0,15,66.7,Consumer,48988.56,23,0
109630,70,F,Siliana,Secondary,0.409,65.3,0.0,38,200.0,15,31.7,1,7,,0,0,0.0,17,66.7,Housing,412733.73,50,0
109631,21,F,Sfax,University,0.919,78.9,0.0,51,200.0,19,69.2,1,16,,0,0,0.0,28,100.0,Housing,248332.89,47,0
109632,21,F,Béja,University,0.862,71.2,0.0,26,200.0,16,61.2,1,15,,0,0,0.0,21,66.7,Housing,191914.22,21,0
109633,37,M,Kef,University,0.878,35.3,0.2,120,200.0,16,53.5,1,31,4.41,141,0,0.0,20,66.7,Housing,203720.87,14,0
109634,32,F,Sousse,University,0.779,60.0,0.0,42,56.25,16,31.9,1,5,,0,0,0.0,12,66.7,Consumer,18968.64,26,0
109635,50,M,Sfax,University,0.489,81.9,0.2,81,84.82,13,52.4,1,40,,0,0,0.0,30,33.3,Vehicle,45400.04,50,0
109636,61,F,Kef,Graduate,0.347,22.4,0.2,10,35.1,20,69.2,1,36,,0,0,0.0,25,66.7,Business,26791.95,57,1
109637,21,M,Bizerte,Secondary,0.78,38.6,0.2,70,113.52,12,68.1,1,26,,0,0,0.0,15,66.7,Corporate,66632.9,39,0
109638,70,F,Siliana,Secondary,0.775,73.8,0.0,42,200.0,13,57.6,1,10,,0,1,2000.0,26,66.7,Housing,176487.53,16,0
109639,38,F,Siliana,Secondary,0.896,73.0,0.0,108,132.74,13,33.4,1,6,,0,0,0.0,10,66.7,Consumer,58715.72,36,0
109640,48,F,Jendouba,Primary,0.583,50.6,0.0,120,40.91,15,31.0,1,43,,0,0,0.0,14,66.7,Consumer,29369.29,60,0
109641,70,M,Ariana,Secondary,0.877,38.7,0.0,119,182.28,15,74.1,1,35,,0,0,0.0,29,100.0,Housing,230999.93,57,0
109642,21,F,Ben Arous,Secondary,0.738,58.9,0.0,91,200.0,11,45.0,1,44,,0,0,0.0,14,100.0,Housing,484165.62,60,0
109643,29,F,Bizerte,Secondary,0.897,92.3,0.0,46,43.97,5,80.4,1,14,,0,0,0.0,12,66.7,Consumer,16561.75,46,0
109644,21,F,Kef,Secondary,0.607,80.8,0.2,9,200.0,13,75.3,1,39,3.03,313,1,2000.0,25,66.7,Housing,219761.83,32,0
109645,21,M,Sousse,Secondary,0.195,84.6,0.2,120,59.54,20,58.1,0,0,,0,0,0.0,11,66.7,Consumer,29409.38,55,0
109646,61,F,Kairouan,Graduate,0.474,69.8,0.0,24,200.0,4,41.3,1,26,,0,0,0.0,24,33.3,Housing,344887.3,55,0
109647,70,F,Siliana,Secondary,0.826,67.8,0.2,120,111.09,14,75.5,0,0,,0,0,0.0,8,66.7,Consumer,18028.66,19,0
109648,21,M,Bizerte,Secondary,0.873,63.8,0.0,83,57.26,14,30.2,0,0,,0,0,0.0,15,66.7,Consumer,21636.3,49,0
109649,40,F,Bizerte,University,0.507,89.8,0.0,60,136.64,11,67.6,1,34,,0,0,0.0,16,66.7,Housing,147299.98,56,0
109650,68,F,Sidi Bouzid,University,0.749,48.2,0.0,56,12.73,13,62.9,0,0,,0,1,2000.0,5,33.3,Business,10508.11,55,0
109651,59,F,Kef,Primary,0.653,75.8,0.2,83,121.77,18,51.6,1,27,,0,0,0.0,18,66.7,Consumer,53702.91,46,0
109652,34,M,Sfax,University,0.829,86.2,0.4,120,79.87,10,50.9,1,12,,0,0,0.0,7,100.0,Consumer,33045.81,38,0
109653,40,F,Jendouba,Secondary,0.552,50.0,0.0,26,200.0,18,40.2,1,27,,0,0,0.0,9,66.7,Housing,432250.61,49,0
109654,41,M,Sousse,Graduate,0.828,89.2,0.0,20,28.09,14,76.5,1,40,,0,0,0.0,16,66.7,Consumer,11879.15,37,0
109655,38,M,Monastir,Some University,0.538,87.9,0.0,120,200.0,6,33.8,1,43,,0,0,0.0,14,33.3,Housing,198732.02,27,0
109656,45,F,Kef,Secondary,0.196,21.7,0.2,19,63.21,16,48.5,0,0,,0,0,0.0,4,66.7,Consumer,17388.99,24,1
109657,26,M,Tunis,Secondary,0.554,66.3,0.2,77,200.0,13,34.5,0,0,,0,1,2000.0,4,100.0,Housing,360660.98,38,0
109658,70,F,Sousse,Primary,0.833,90.4,0.0,25,200.0,8,67.0,1,25,,0,0,0.0,17,66.7,Housing,212927.07,34,0
109659,21,F,Siliana,Secondary,0.846,58.5,0.0,120,137.18,10,71.9,0,0,,0,0,0.0,10,66.7,Corporate,97713.97,37,0
109660,70,F,Ariana,Secondary,0.5,69.8,0.0,116,200.0,18,38.1,1,40,,0,0,0.0,22,100.0,Housing,131441.9,25,0
109661,21,M,Siliana,Secondary,0.51,54.8,0.0,120,154.06,6,52.1,1,11,,0,0,0.0,20,66.7,Housing,111116.24,40,0
109662,46,F,Ben Arous,University,0.775,82.3,0.0,17,200.0,4,34.0,1,11,,0,0,0.0,18,100.0,Housing,216132.12,44,0
109663,21,M,Sfax,Secondary,0.289,53.6,0.0,26,118.62,19,49.7,0,0,1.39,76,1,2000.0,16,33.3,Consumer,60705.19,51,0
109664,45,F,Sousse,Secondary,0.866,54.6,0.4,25,83.76,4,43.1,0,0,,0,0,0.0,28,66.7,Consumer,32909.09,40,0
109665,30,F,Ariana,Secondary,0.816,45.8,0.0,58,135.49,20,41.6,1,8,,0,0,0.0,14,100.0,Housing,141333.27,48,0
109666,52,F,Ariana,Secondary,0.485,78.6,0.2,69,200.0,8,33.6,0,0,2.55,217,0,0.0,7,100.0,Corporate,66906.21,20,0
109667,21,F,Sousse,University,0.944,32.9,0.0,111,155.74,14,47.1,1,39,,0,0,0.0,26,66.7,Consumer,23737.43,18,0
109668,21,M,Bizerte,Secondary,0.83,54.4,0.0,64,200.0,7,39.3,1,48,,0,0,0.0,8,66.7,Housing,176095.04,21,0
109669,70,M,Jendouba,Secondary,0.895,81.1,0.0,117,85.37,5,83.4,1,7,4.35,317,0,0.0,20,66.7,Business,76241.81,53,0
109670,28,M,Siliana,Secondary,0.865,45.4,0.0,88,31.64,11,40.9,1,39,,0,0,0.0,6,66.7,Consumer,11034.4,39,0
109671,42,F,Gafsa,University,0.807,55.6,0.0,67,118.88,15,63.8,1,21,,0,1,2000.0,18,33.3,Corporate,79428.24,34,0
109672,21,M,Kasserine,University,0.907,83.9,0.0,20,174.86,19,44.2,1,35,,0,1,2000.0,19,33.3,Housing,164491.45,49,0
109673,33,F,Sousse,Primary,0.892,69.1,0.2,10,167.72,14,30.7,1,44,,0,0,0.0,30,66.7,Business,46607.17,18,0
109674,23,M,Sousse,Secondary,0.812,69.0,0.4,31,200.0,16,69.1,1,49,,0,0,0.0,18,66.7,Consumer,50871.94,12,0
